,index,Netflix,Hulu,Prime Video,Disney+,title,budget,company,country,director,genre,rating,score,star,votes,writer,original_language,popularity,revenue,runtime,release_year,release_month,release_day,class,score_prediction
2719,2719,0.0,0.0,0.0,0.0,Mandela: Long Walk to Freedom,35000000.0,Other,UK,Other,Biography,PG-13,7.1,Other,23299,Other,en,15.5,27330000,141.0,2013,12,25,0,6.5
2720,2720,0.0,0.0,0.0,0.0,Kansas City,19000000.0,Other,France,Other,Crime,R,6.3,Other,3739,Other,en,5.4,0,116.0,1996,8,16,0,6.2
2721,2721,0.0,0.0,0.0,0.0,The Second Best Exotic Marigold Hotel,10000000.0,Other,UK,Other,Comedy,PG,6.6,Other,26158,Other,en,17.6,85978266,122.0,2015,3,6,1,6.3
2722,2722,0.0,0.0,0.0,0.0,Safety Not Guaranteed,750000.0,Other,USA,Other,Comedy,R,7.0,Other,107142,Other,en,25.2,4007792,92.5,2012,10,18,0,6.1
2723,2723,0.0,0.0,0.0,0.0,Sea of Love,19000000.0,Universal Pictures,USA,Other,Crime,R,6.8,Other,32279,Other,en,11.5,110879513,113.0,1989,9,15,0,6.3
2724,2724,0.0,0.0,0.0,0.0,Rescue Dawn,10000000.0,Metro Goldwyn Mayer,USA,Other,Adventure,PG-13,7.3,Other,89818,Other,en,17.1,7177143,123.0,2007,7,27,0,6.6
2725,2725,0.0,0.0,0.0,0.0,Ghosts of Mars,28000000.0,Other,USA,Other,Action,R,4.9,Other,45600,Other,en,13.1,14010832,98.0,2001,8,24,0,6.4
2726,2726,0.0,0.0,0.0,0.0,Lolita,62000000.0,Other,USA,Other,Drama,R,6.9,Other,41931,Other,en,24.0,9250000,145.0,1998,9,25,0,6.5
2727,2727,0.0,0.0,0.0,0.0,Man of the House,40000000.0,Other,USA,Other,Action,PG-13,5.4,Other,20802,Other,en,6.0,0,100.0,2005,2,25,0,6.5
2728,2728,0.0,0.0,0.0,0.0,The 13th Warrior,160000000.0,Touchstone Pictures,USA,Other,Action,R,6.6,Other,105933,Michael Crichton,en,27.2,61698899,102.0,1999,8,27,0,6.7
2729,2729,0.0,0.0,0.0,0.0,Urban Legend,14000000.0,Other,USA,Other,Horror,R,5.5,Other,50884,Other,en,12.2,72527595,99.0,1998,9,25,0,6.7
2730,2730,0.0,0.0,0.0,0.0,Stardust,70000000.0,Paramount Pictures,UK,Other,Adventure,PG-13,7.7,Other,225303,Other,en,48.0,135560026,127.0,2007,8,10,0,6.8
2731,2731,0.0,0.0,0.0,0.0,Johnson Family Vacation,12000000.0,Other,USA,Other,Comedy,PG-13,4.4,Other,6329,Other,en,4.6,31179516,97.0,2004,4,7,0,6.9
2732,2732,0.0,0.0,0.0,0.0,Flyboys,60000000.0,Other,UK,Other,Action,PG-13,6.6,Other,37600,Other,en,13.2,17800000,140.0,2006,9,22,0,6.6
2733,2733,0.0,0.0,0.0,0.0,Mondays in the Sun,4000000.0,Other,Spain,Other,Comedy,R,7.7,Other,10798,Other,Other,3.7,146402,113.0,2003,5,9,0,6.4
2734,2734,0.0,0.0,0.0,0.0,Monsters,500000.0,Other,UK,Other,Drama,R,6.4,Other,80941,Other,en,26.4,4242978,94.0,2011,11,4,2,9.0
2735,2735,0.0,0.0,0.0,0.0,The Bodyguard,25000000.0,Other,USA,Other,Action,R,6.2,Other,98456,Other,en,26.6,411006740,129.0,1992,11,25,2,7.7
2736,2736,0.0,0.0,0.0,0.0,Michael Clayton,25000000.0,Other,USA,Other,Crime,R,7.3,George Clooney,141299,Other,en,19.0,92991835,119.0,2007,10,12,0,7.2
2737,2737,0.0,0.0,0.0,0.0,Four Weddings and a Funeral,4400000.0,Other,UK,Other,Comedy,R,7.1,Other,116072,Other,en,29.8,254700832,117.0,1994,4,15,1,8.1
2738,2738,0.0,0.0,0.0,0.0,Spy Hard,18000000.0,Other,USA,Other,Comedy,PG-13,5.3,Other,31708,Other,en,11.2,0,81.0,1996,5,24,1,7.4
2739,2739,0.0,0.0,0.0,0.0,Argo,44500000.0,Warner Bros.,USA,Other,Adventure,R,7.7,Other,494709,Other,en,62.0,232324128,120.0,2012,10,12,0,7.5
2740,2740,0.0,0.0,0.0,0.0,Pitch Perfect,17000000.0,Other,USA,Other,Comedy,PG-13,7.2,Other,234179,Other,en,32.7,115350426,112.0,2012,10,5,1,6.8
2741,2741,0.0,0.0,0.0,0.0,Bad Teacher,20000000.0,Columbia Pictures,USA,Other,Comedy,R,5.7,Other,171309,Other,en,28.5,216197492,92.0,2011,6,24,1,6.2
2742,2742,0.0,0.0,0.0,0.0,Lost in Translation,4000000.0,Other,USA,Other,Drama,R,7.8,Other,347116,Other,en,45.7,119723856,102.0,2003,10,3,0,6.3
2743,2743,0.0,0.0,0.0,0.0,The Truman Show,60000000.0,Paramount Pictures,USA,Other,Comedy,PG,8.1,Other,745498,Other,en,56.5,264118201,103.0,1998,6,5,1,7.2
2744,2744,0.0,0.0,0.0,0.0,The Little Vampire,35000000.0,Other,Germany,Other,Adventure,PG,5.7,Other,7956,Other,en,4.4,13555988,95.0,2000,10,27,1,7.8
2745,2745,0.0,0.0,0.0,0.0,The Omega Code,7500000.0,Other,USA,Other,Action,PG-13,3.5,Other,4779,Other,en,1.3,2400000,100.0,1999,8,27,2,6.8
2746,2746,0.0,0.0,0.0,0.0,Renaissance Man,40000000.0,Other,USA,Other,Comedy,PG-13,6.1,Other,14738,Other,en,4.5,24332324,128.0,1994,6,3,1,6.9
2747,2747,0.0,0.0,0.0,0.0,The Bourne Ultimatum,110000000.0,Universal Pictures,USA,Other,Action,PG-13,8.1,Matt Damon,540131,Other,en,45.4,442824138,115.0,2007,8,3,1,6.9
2748,2748,0.0,0.0,0.0,0.0,Road Trip,16000000.0,DreamWorks,USA,Other,Adventure,R,6.5,Other,140932,Other,en,14.8,119754278,93.0,2000,5,19,2,6.9
2749,2749,0.0,0.0,0.0,0.0,Journey 2: The Mysterious Island,79000000.0,New Line Cinema,USA,Other,Action,PG,5.8,Other,74748,Other,en,40.7,355692760,94.0,2012,2,10,1,6.8
2750,2750,0.0,0.0,0.0,0.0,Batman v Superman: Dawn of Justice,250000000.0,Warner Bros.,USA,Other,Action,PG-13,6.6,Other,504355,Other,en,155.8,873260194,151.0,2016,3,25,1,7.1
2751,2751,0.0,0.0,0.0,0.0,S.W.A.T.,80000000.0,Columbia Pictures Corporation,USA,Other,Action,PG-13,6.0,Other,126075,Other,en,34.1,116643346,117.0,2003,8,8,1,7.1
2752,2752,0.0,0.0,0.0,0.0,The Hunger Games,78000000.0,Other,USA,Other,Adventure,PG-13,7.2,Other,758036,Other,en,68.6,691210692,142.0,2012,3,23,0,7.2
2753,2753,0.0,0.0,0.0,0.0,Lara Croft: Tomb Raider,115000000.0,Paramount Pictures,USA,Other,Action,PG-13,5.8,Other,170084,Other,en,41.5,274703340,100.0,2001,6,15,2,7.2
2754,2754,0.0,0.0,0.0,0.0,The Apparition,17000000.0,Warner Bros.,USA,Other,Horror,PG-13,4.1,Other,17312,Other,en,6.4,9627492,82.5,2012,8,24,1,7.1
2755,2755,0.0,0.0,0.0,0.0,The Perfect Man,25000000.0,Universal Pictures,USA,Other,Comedy,PG,5.5,Other,25130,Other,en,11.2,0,100.0,2005,6,17,2,7.3
2756,2756,0.0,0.0,0.0,0.0,Happy Gilmore,12000000.0,Universal Pictures,USA,Other,Comedy,PG-13,7.0,Adam Sandler,167601,Other,en,26.6,41205099,92.0,1996,2,16,1,7.0
2757,2757,0.0,0.0,0.0,0.0,Devil,10000000.0,Universal Pictures,USA,Other,Horror,PG-13,6.3,Other,113100,Other,en,30.9,33583175,80.0,2010,9,17,0,6.7
2758,2758,0.0,0.0,0.0,0.0,Kung Fu Panda,130000000.0,Other,USA,Other,Animation,PG,7.6,Other,342169,Other,en,84.7,631744560,91.0,2008,6,6,2,6.8
2759,2759,0.0,0.0,0.0,0.0,The Sentinel,60000000.0,Twentieth Century Fox Film Corporation,USA,Other,Action,PG-13,6.1,Other,44165,Other,en,15.4,77920346,108.0,2006,4,21,2,6.9
2760,2760,0.0,0.0,0.0,0.0,The Grudge,10000000.0,Columbia Pictures,USA,Other,Horror,PG-13,5.9,Other,123954,Other,en,35.7,183474602,91.5,2004,10,22,2,6.2
2761,2761,0.0,0.0,0.0,0.0,K-PAX,68000000.0,Other,USA,Other,Drama,PG-13,7.4,Other,159356,Other,en,30.9,50315140,120.0,2001,10,26,1,6.6
2762,2762,0.0,0.0,0.0,0.0,The Perez Family,11000000.0,Other,USA,Other,Comedy,R,6.1,Other,1856,Other,en,1.2,2832826,106.5,1995,5,12,0,7.4
2763,2763,0.0,0.0,0.0,0.0,How Do You Know,120000000.0,Columbia Pictures,USA,Other,Comedy,PG-13,5.4,Other,37828,Other,en,11.1,48668907,110.5,2010,12,17,2,7.0
2764,2764,0.0,0.0,0.0,0.0,Heist,39000000.0,Other,Canada,Other,Action,R,6.5,Other,29483,Other,en,15.1,4100000,101.0,2001,11,9,2,6.8
2765,2765,0.0,0.0,0.0,0.0,Born on the Fourth of July,14000000.0,Other,USA,Oliver Stone,Biography,R,7.2,Tom Cruise,83122,Other,en,25.9,161001698,145.0,1990,1,5,0,6.8
2766,2766,0.0,0.0,0.0,0.0,Abandon,25000000.0,Paramount Pictures,USA,Other,Drama,PG-13,4.9,Other,8213,Other,en,3.9,10719357,99.0,2002,10,18,1,6.4
2767,2767,0.0,0.0,0.0,0.0,The Corruptor,25000000.0,New Line Cinema,USA,Other,Action,R,6.0,Other,16016,Other,en,4.1,15156200,110.0,1999,3,12,1,6.4
2768,2768,0.0,0.0,0.0,0.0,Mrs Henderson Presents,20000000.0,Other,UK,Other,Comedy,R,7.1,Other,14062,Other,en,2.9,0,103.0,2006,2,17,1,6.3
2769,2769,0.0,0.0,0.0,0.0,Skyfall,200000000.0,Other,UK,Other,Action,PG-13,7.8,Other,563879,Other,en,93.0,1108561013,143.0,2012,11,9,1,6.5
2770,2770,0.0,0.0,0.0,0.0,Pandorum,33000000.0,Other,Germany,Other,Action,R,6.8,Other,129680,Other,en,28.4,20645327,108.0,2009,9,25,1,6.6
2771,2771,0.0,0.0,0.0,0.0,Open Range,22000000.0,Touchstone Pictures,USA,Other,Drama,R,7.5,Other,57681,Other,en,19.1,68296293,139.0,2003,8,15,0,6.6
2772,2772,0.0,0.0,0.0,0.0,Unknown,30000000.0,Other,UK,Other,Action,PG-13,6.9,Other,222914,Other,en,38.6,130786397,113.0,2011,2,18,0,6.4
2773,2773,0.0,0.0,0.0,0.0,The Hobbit: The Battle of the Five Armies,250000000.0,New Line Cinema,Other,Other,Adventure,PG-13,7.4,Other,401557,Other,en,121.0,956019788,144.0,2014,12,17,1,6.1
2774,2774,0.0,0.0,0.0,0.0,Never Let Me Go,15000000.0,Other,UK,Other,Drama,R,7.2,Other,119521,Other,en,31.0,9455232,103.5,2010,10,15,1,6.9
2775,2775,0.0,0.0,0.0,0.0,Me Before You,20000000.0,Metro Goldwyn Mayer,UK,Other,Drama,PG-13,7.4,Other,130451,Other,en,53.2,207945075,108.0,2016,6,3,0,5.9
2776,2776,0.0,0.0,0.0,0.0,Ocean's Twelve,110000000.0,Warner Bros.,USA,Steven Soderbergh,Crime,PG-13,6.5,George Clooney,307924,Other,en,76.8,362744280,125.0,2004,12,10,0,6.3
2777,2777,0.0,0.0,0.0,0.0,Psycho Beach Party,1500000.0,Other,Australia,Other,Comedy,UNRATED,6.3,Other,4851,Other,en,2.9,0,95.0,2001,9,1,0,6.4
2778,2778,0.0,0.0,0.0,0.0,Seeking a Friend for the End of the World,10000000.0,Other,USA,Other,Adventure,R,6.7,Other,95750,Other,en,30.9,9636289,101.0,2012,6,22,0,6.5
2779,2779,0.0,0.0,0.0,0.0,Slacker,23000.0,Other,USA,Richard Linklater,Comedy,R,7.1,Other,16473,Other,en,3.3,0,97.0,1991,7,5,0,7.7
2780,2780,0.0,0.0,0.0,0.0,The Muppets,45000000.0,Walt Disney Pictures,USA,Other,Adventure,PG,7.1,Other,78941,Other,en,17.0,165184237,101.5,2011,11,23,0,6.2
2781,2781,0.0,0.0,0.0,0.0,The Fugitive,44000000.0,Warner Bros.,USA,Other,Action,PG-13,7.8,Other,228119,Other,en,54.9,368875760,130.0,1993,8,6,0,6.3
2782,2782,0.0,0.0,0.0,0.0,Idiocracy,30000000.0,Twentieth Century Fox Film Corporation,USA,Other,Adventure,R,6.6,Other,118881,Other,en,27.9,495303,84.0,2007,1,25,0,6.8
2783,2783,0.0,0.0,0.0,0.0,The Other Side of Heaven,7000000.0,Other,USA,Other,Adventure,PG,6.5,Other,3422,Other,en,2.2,4720371,113.0,2002,4,12,0,6.1
2784,2784,0.0,0.0,0.0,0.0,April Fool's Day,5000000.0,Paramount Pictures,USA,Other,Horror,R,6.2,Other,11531,Other,en,8.2,0,89.0,1986,3,28,0,6.5
2785,2785,0.0,0.0,0.0,0.0,Midnight Run,30000000.0,Universal Pictures,USA,Other,Action,R,7.6,Robert De Niro,58556,Other,en,12.8,38413606,126.0,1988,7,20,0,6.3
2786,2786,0.0,0.0,0.0,0.0,Driving Miss Daisy,7500000.0,Other,USA,Other,Drama,PG,7.4,Other,79828,Other,en,19.6,145793296,99.0,1990,1,26,1,6.5
2787,2787,0.0,0.0,0.0,0.0,Book of Shadows: Blair Witch 2,15000000.0,Other,USA,Other,Adventure,R,4.0,Other,31777,Other,en,3.9,0,90.0,2000,10,27,0,6.4
2788,2788,0.0,0.0,0.0,0.0,Frequency,31000000.0,New Line Cinema,USA,Other,Crime,PG-13,7.4,Other,88290,Other,en,19.3,68106245,118.0,2000,4,28,1,6.7
2789,2789,0.0,0.0,0.0,0.0,Attack the Block,13000000.0,Other,UK,Other,Action,R,6.6,Other,88312,Other,en,31.0,3964682,88.0,2011,5,13,1,6.1
2790,2790,0.0,0.0,0.0,0.0,Hellboy,66000000.0,Other,USA,Other,Action,PG-13,6.8,Other,263755,Other,en,47.5,99318987,122.0,2004,4,2,0,6.5
2791,2791,0.0,0.0,0.0,0.0,Cry Freedom,29000000.0,Universal Pictures,UK,Other,Biography,PG,7.5,Denzel Washington,10743,Other,en,3.7,0,157.0,1987,11,6,2,6.7
2792,2792,0.0,0.0,0.0,0.0,Kids,1500000.0,Other,USA,Other,Drama,UNRATED,7.0,Other,63376,Other,en,13.3,7412216,91.0,1995,9,1,0,5.9
2793,2793,0.0,0.0,0.0,0.0,Dolphin Tale,37000000.0,Other,Canada,Other,Drama,PG,6.9,Other,19277,Other,en,6.6,95404397,113.0,2011,9,23,0,6.7
2794,2794,0.0,0.0,0.0,0.0,Proof of Life,65000000.0,Other,USA,Other,Action,R,6.2,Other,51172,Other,en,14.9,0,135.0,2000,12,8,0,6.2
2795,2795,0.0,0.0,0.0,0.0,Me and You and Everyone We Know,2000000.0,Other,USA,Other,Comedy,R,7.3,Other,32476,Other,en,9.7,0,90.5,2005,8,5,0,6.4
2796,2796,0.0,0.0,0.0,0.0,Assassins,50000000.0,Warner Bros.,France,Other,Action,R,6.3,Other,67704,Other,en,23.1,30303072,132.0,1995,10,6,0,6.3
2797,2797,0.0,0.0,0.0,0.0,Cinderella Man,88000000.0,Universal Pictures,USA,Ron Howard,Biography,PG-13,8.0,Other,157607,Other,en,24.1,108539911,144.0,2005,6,3,0,6.6
2798,2798,0.0,0.0,0.0,0.0,American Beauty,15000000.0,DreamWorks,USA,Other,Drama,R,8.4,Other,903068,Other,en,80.9,356296601,122.0,1999,10,1,1,6.5
2799,2799,0.0,0.0,0.0,0.0,Pootie Tang,7000000.0,Paramount Pictures,USA,Other,Comedy,PG-13,5.2,Other,12014,Other,en,3.1,0,81.0,2001,6,29,0,5.9
2800,2800,0.0,0.0,0.0,0.0,Hardball,32000000.0,Paramount Pictures,USA,Other,Drama,PG-13,6.4,Other,24054,Other,en,5.7,40222729,106.0,2001,9,14,0,6.9
2801,2801,0.0,0.0,0.0,0.0,Better Luck Tomorrow,250000.0,Other,USA,Other,Crime,R,7.2,Other,8245,Other,en,3.9,0,101.0,2003,4,25,1,6.3
2802,2802,0.0,0.0,0.0,0.0,Margaret,14000000.0,Other,USA,Other,Drama,R,6.5,Other,13815,Other,en,4.9,46495,149.5,2012,6,1,0,6.0
2803,2803,0.0,0.0,0.0,0.0,The Man,33000000.0,New Line Cinema,Germany,Other,Action,PG-13,5.5,Other,22846,Other,en,6.9,12382362,83.0,2005,9,9,0,6.5
2804,2804,0.0,0.0,0.0,0.0,Stealth,135000000.0,Columbia Pictures Corporation,USA,Other,Action,PG-13,5.0,Other,47461,Other,en,17.9,76932943,121.0,2005,7,29,0,6.5
2805,2805,0.0,0.0,0.0,0.0,An Unfinished Life,30000000.0,Miramax,USA,Other,Adventure,PG-13,7.0,Other,25755,Other,en,6.4,18618284,108.0,2005,9,16,0,6.6
2806,2806,0.0,0.0,0.0,0.0,The Internship,58000000.0,Twentieth Century Fox Film Corporation,USA,Shawn Levy,Comedy,PG-13,6.3,Other,170847,Other,en,1.6,44000000,119.0,2013,6,7,0,6.3
2807,2807,0.0,0.0,0.0,0.0,Deadfall,12000000.0,Other,France,Other,Crime,R,6.3,Other,34598,Other,en,10.2,66351,95.0,2014,1,24,0,6.3
2808,2808,0.0,0.0,0.0,0.0,Weekend,8000.0,Other,UK,Other,Drama,NOT RATED,7.7,Other,22544,Other,en,1.0,469947,96.5,2011,11,4,0,6.4
2809,2809,0.0,0.0,0.0,0.0,Date Night,55000000.0,Twentieth Century Fox Film Corporation,USA,Shawn Levy,Comedy,PG-13,6.3,Other,136580,Other,en,38.1,152263880,92.5,2010,4,9,0,6.4
2810,2810,0.0,0.0,0.0,0.0,Shanghai Knights,50000000.0,Touchstone Pictures,USA,Other,Action,PG-13,6.2,Other,88044,Other,en,16.3,88323487,114.5,2003,2,7,0,6.3
2811,2811,0.0,0.0,0.0,0.0,Garden State,2500000.0,Other,USA,Other,Comedy,R,7.5,Other,194736,Other,en,30.6,26781723,102.0,2004,8,20,0,6.2
2812,2812,0.0,0.0,0.0,0.0,Friday the 13th Part VII: The New Blood,2800000.0,Paramount Pictures,USA,Other,Horror,R,5.3,Other,24151,Other,en,9.1,19170001,88.0,1988,5,13,0,6.4
2813,2813,0.0,0.0,0.0,0.0,The Mummy: Tomb of the Dragon Emperor,145000000.0,Universal Pictures,USA,Other,Action,PG-13,5.2,Other,129902,Other,en,60.0,401128639,112.0,2008,8,1,0,6.5
2814,2814,0.0,0.0,0.0,0.0,Phenomenon,32000000.0,Touchstone Pictures,USA,Other,Drama,PG,6.4,Other,67243,Other,en,15.0,152036382,123.0,1996,7,3,0,6.4
2815,2815,0.0,0.0,0.0,0.0,Disclosure,55000000.0,Warner Bros.,USA,Barry Levinson,Drama,R,6.0,Other,39349,Michael Crichton,en,15.1,214015089,125.5,1994,12,9,0,6.5
2816,2816,0.0,0.0,0.0,0.0,Little Shop of Horrors,25000000.0,Other,USA,Other,Comedy,PG-13,6.9,Other,53711,Other,en,12.1,38748395,94.0,1986,12,19,0,6.1
2817,2817,0.0,0.0,0.0,0.0,Predators,40000000.0,Twentieth Century Fox Film Corporation,USA,Other,Action,R,6.4,Other,184069,Other,en,47.6,126248813,107.0,2010,7,9,1,6.4
2818,2818,0.0,0.0,0.0,0.0,Coyote Ugly,45000000.0,Other,USA,Other,Comedy,PG-13,5.6,Other,95872,Other,en,26.8,113916474,100.0,2000,8,4,0,5.9
2819,2819,0.0,0.0,0.0,0.0,The Constant Gardener,25000000.0,Other,UK,Other,Drama,R,7.5,Other,118120,Other,en,20.7,82466670,129.0,2005,8,31,0,5.9
2820,2820,0.0,0.0,0.0,0.0,Letters to Juliet,30000000.0,Other,USA,Other,Adventure,PG,6.6,Other,80664,Other,en,16.5,0,102.5,2010,5,14,0,6.9
2821,2821,0.0,0.0,0.0,0.0,Sherlock Holmes: A Game of Shadows,125000000.0,Warner Bros.,USA,Other,Action,PG-13,7.5,Other,368894,Other,en,81.5,334615000,129.0,2011,12,16,0,6.6
2822,2822,0.0,0.0,0.0,0.0,Bridget Jones: The Edge of Reason,40000000.0,Universal Pictures,UK,Other,Comedy,R,5.9,Other,86780,Other,en,28.8,40203020,108.0,2004,11,19,0,6.1
2823,2823,0.0,0.0,0.0,0.0,The Rage: Carrie 2,21000000.0,Other,USA,Other,Horror,R,4.6,Other,13769,Stephen King,en,4.8,17762705,104.0,1999,3,12,0,6.6
2824,2824,0.0,0.0,0.0,0.0,Pride and Prejudice and Zombies,28000000.0,Other,USA,Other,Action,PG-13,5.8,Other,38131,Other,en,28.4,16374328,108.0,2016,2,5,1,6.2
2825,2825,0.0,0.0,0.0,0.0,Striptease,40000000.0,Other,USA,Other,Comedy,R,4.3,Other,37081,Other,en,11.1,113309743,115.0,1996,6,28,0,6.2
2826,2826,0.0,0.0,0.0,0.0,W.,25100000.0,Other,USA,Oliver Stone,Biography,PG-13,6.3,Other,42647,Other,en,10.4,29506464,130.0,2008,10,17,0,6.7
2827,2827,0.0,0.0,0.0,0.0,Crazy Heart,7000000.0,Other,USA,Other,Drama,R,7.3,Other,73435,Other,en,17.7,39462438,112.0,2010,2,5,0,6.3
2828,2828,0.0,0.0,0.0,0.0,Captain Phillips,55000000.0,Other,USA,Other,Biography,PG-13,7.8,Tom Hanks,356864,Other,en,52.8,95000000,134.0,2013,10,11,0,6.2
2829,2829,0.0,0.0,0.0,0.0,Crazy/Beautiful,13000000.0,Touchstone Pictures,USA,Other,Drama,PG-13,6.5,Other,22297,Other,en,6.1,16929123,99.0,2001,6,29,1,6.2
2830,2830,0.0,0.0,0.0,0.0,Blade II,54000000.0,New Line Cinema,Germany,Other,Action,R,6.7,Other,172845,Other,en,67.2,155010032,117.0,2002,3,22,0,5.9
2831,2831,0.0,0.0,0.0,0.0,Pollock,6000000.0,Other,USA,Other,Biography,R,7.0,Other,24293,Other,en,8.5,0,122.0,2001,3,23,0,6.2
2832,2832,0.0,0.0,0.0,0.0,Super,2500000.0,Other,USA,Other,Comedy,R,6.8,Other,66130,Other,en,12.2,324138,98.0,2011,6,10,0,6.4
2833,2833,0.0,0.0,0.0,0.0,Rush,38000000.0,Other,UK,Ron Howard,Action,R,8.1,Other,352088,Other,en,33.0,90247624,123.0,2013,9,27,1,6.4
2834,2834,0.0,0.0,0.0,0.0,Club Dread,8600000.0,Other,USA,Other,Comedy,R,5.7,Other,25081,Other,en,2.6,5001655,104.0,2004,2,27,0,6.9
2835,2835,0.0,0.0,0.0,0.0,The Cold Light of Day,20000000.0,Other,USA,Other,Action,PG-13,4.9,Other,31093,Other,en,15.1,16863583,93.0,2012,9,7,0,6.4
2836,2836,0.0,0.0,0.0,0.0,Braveheart,72000000.0,Other,USA,Other,Biography,R,8.4,Other,810592,Other,en,60.7,210000000,177.5,1995,5,24,0,6.2
2837,2837,0.0,0.0,0.0,0.0,Four Lions,967686.0,Other,UK,Other,Comedy,R,7.3,Other,61685,Other,en,20.5,4270000,99.0,2010,5,7,0,6.1
2838,2838,0.0,0.0,0.0,0.0,The Hudsucker Proxy,30000000.0,Other,UK,Other,Comedy,PG,7.3,Other,68924,Other,en,14.2,0,111.0,1994,3,11,0,6.4
2839,2839,0.0,0.0,0.0,0.0,The Village,60000000.0,Touchstone Pictures,USA,Other,Drama,PG-13,6.5,Other,210421,M. Night Shyamalan,en,27.5,256697520,108.0,2004,7,30,0,6.4
2840,2840,0.0,0.0,0.0,0.0,The Express,40000000.0,Other,USA,Other,Biography,PG,7.3,Other,17581,Other,en,3.9,9793496,130.0,2008,10,10,0,6.2
2841,2841,0.0,0.0,0.0,0.0,My Big Fat Greek Wedding 2,18000000.0,Other,USA,Other,Comedy,PG-13,6.0,Other,22464,Other,en,16.0,88923251,94.0,2016,3,25,0,6.7
2842,2842,0.0,0.0,0.0,0.0,The Hurt Locker,15000000.0,Other,USA,Other,Drama,R,7.6,Other,361080,Other,en,47.0,42000000,131.0,2009,7,31,0,6.0
2843,2843,0.0,0.0,0.0,0.0,Crank: High Voltage,20000000.0,Other,USA,Other,Action,R,6.2,Other,122428,Other,en,35.5,34560577,96.0,2009,4,17,0,6.1
2844,2844,0.0,0.0,0.0,0.0,Gangs of New York,100000000.0,Miramax,USA,Martin Scorsese,Crime,R,7.5,Other,342156,Other,en,46.2,193772504,167.0,2002,12,20,0,6.1
2845,2845,0.0,0.0,0.0,0.0,New York Stories,15000000.0,Touchstone Pictures,USA,Woody Allen,Comedy,PG,6.4,Other,14716,Other,en,6.7,0,124.0,1989,3,10,0,6.2
2846,2846,0.0,0.0,0.0,0.0,Black Christmas,9000000.0,Other,USA,Other,Horror,R,4.6,Other,21221,Other,en,4.1,21510851,84.0,2006,12,25,0,6.3
2847,2847,0.0,0.0,0.0,0.0,Bubble Boy,13000000.0,Other,USA,Other,Adventure,PG-13,5.6,Other,27171,Other,en,10.1,0,84.0,2001,8,24,0,6.1
2848,2848,0.0,0.0,0.0,0.0,Babylon A.D.,70000000.0,Other,France,Other,Action,PG-13,5.6,Other,86303,Other,en,27.6,72108608,101.0,2008,8,29,0,6.0
2849,2849,0.0,0.0,0.0,0.0,The Hobbit: The Desolation of Smaug,225000000.0,Metro Goldwyn Mayer,USA,Other,Adventure,PG-13,7.9,Other,529095,Other,en,94.4,958400000,161.0,2013,12,13,0,5.9
2850,2850,0.0,0.0,0.0,0.0,Radio,35000000.0,Other,USA,Other,Biography,PG,6.9,Other,33983,Other,en,9.3,52277485,109.0,2003,10,24,0,6.4
2851,2851,0.0,0.0,0.0,0.0,Slackers,11000000.0,Other,Canada,Other,Comedy,R,5.3,Other,12885,Other,en,9.4,6413915,86.0,2002,2,1,0,6.1
2852,2852,0.0,0.0,0.0,0.0,Raise Your Voice,15000000.0,New Line Cinema,USA,Other,Family,PG,5.9,Other,24185,Other,en,10.9,14867514,101.5,2004,10,8,1,7.6
2853,2853,0.0,0.0,0.0,0.0,The SpongeBob SquarePants Movie,30000000.0,Paramount Pictures,USA,Other,Animation,PG,7.0,Other,64681,Other,en,27.9,140161792,87.0,2004,11,19,0,7.6
2854,2854,0.0,0.0,0.0,0.0,Sweet Home Alabama,38000000.0,Touchstone Pictures,USA,Other,Comedy,PG-13,6.2,Other,89422,Other,en,18.3,180622424,108.0,2002,9,27,1,6.3
2855,2855,0.0,0.0,0.0,0.0,Zathura: A Space Adventure,65000000.0,Columbia Pictures Corporation,USA,Other,Action,PG,6.1,Other,75017,Other,en,15.2,64321501,101.0,2005,11,11,0,6.8
2856,2856,0.0,0.0,0.0,0.0,Cast Away,90000000.0,Twentieth Century Fox Film Corporation,USA,Robert Zemeckis,Adventure,PG-13,7.8,Tom Hanks,433024,Other,en,57.7,429632142,143.0,2000,12,22,1,7.1
2857,2857,0.0,0.0,0.0,0.0,What's Love Got to Do with It,15000000.0,Touchstone Pictures,USA,Other,Biography,R,7.2,Other,14359,Other,en,7.9,0,118.0,1993,6,25,1,6.4
2858,2858,0.0,0.0,0.0,0.0,The Lego Movie,60000000.0,Warner Bros.,Australia,Other,Animation,PG,7.8,Other,277678,Other,en,59.5,469160692,100.0,2014,2,7,2,7.7
2859,2859,0.0,0.0,0.0,0.0,Welcome to Mooseport,26000000.0,Twentieth Century Fox Film Corporation,USA,Other,Comedy,PG-13,5.2,Other,11112,Other,en,3.3,14000000,110.0,2004,2,20,1,6.5
2860,2860,0.0,0.0,0.0,0.0,Soul Survivors,17000000.0,Other,USA,Other,Drama,PG-13,3.9,Other,7553,Other,en,3.2,0,84.0,2001,9,7,2,6.8
2861,2861,0.0,0.0,0.0,0.0,New York Minute,30000000.0,Warner Bros.,USA,Other,Comedy,PG,4.9,Other,19015,Other,en,10.0,0,95.5,2004,5,7,2,7.0
