budget_ds-movies,company,country,director,genre,gross,rating,score,star,votes,writer,year,keywords,original_language,overview,popularity,revenue,status,title,vote_average,vote_count,Ave_runtime,Age,IMDb,Rotten Tomatoes,Netflix,Hulu,Prime Video,Disney+,Type,Genres
0.0,RT Features,USA,Noah Baumbach,Comedy,4063238.0,R,7.4,Greta Gerwig,50014,Noah Baumbach,2012,"[{""id"": 6054, ""name"": ""friendship""}, {""id"": 9957, ""name"": ""loneliness""}, {""id"": 12999, ""name"": ""black and white""}, {""id"": 161944, ""name"": ""responsibility""}, {""id"": 234042, ""name"": ""late coming of age""}]",en,"An aspiring dancer moves to New York City and becomes caught up in a whirlwind of flighty fair-weather friends, diminishing fortunes and career setbacks.",15.492257,4069826,Released,Frances Ha,7.2,345,86.0,18+,7.5,92%,1,0,0,0,0,"Comedy,Drama,Romance"
15000000.0,Plan B Entertainment,USA,Andrew Dominik,Crime,15026056.0,R,6.2,Brad Pitt,117806,Andrew Dominik,2012,"[{""id"": 383, ""name"": ""poker""}, {""id"": 395, ""name"": ""gambling""}, {""id"": 642, ""name"": ""robbery""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 2708, ""name"": ""hitman""}, {""id"": 3681, ""name"": ""economy""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 11221, ""name"": ""blood""}, {""id"": 11503, ""name"": ""hit""}, {""id"": 11578, ""name"": ""mobster""}, {""id"": 13142, ""name"": ""gangster""}, {""id"": 15009, ""name"": ""criminal""}]",en,"Jackie Cogan is an enforcer hired to restore order after three dumb guys rob a Mob protected card game, causing the local criminal economy to collapse.",24.612603,37930465,Released,Killing Them Softly,5.8,742,97.0,18+,6.2,73%,1,0,0,0,0,"Crime,Drama,Thriller"
14000000.0,Millennium Films,Spain,Rodrigo Corts,Drama,52624.0,R,6.2,Sigourney Weaver,51697,Rodrigo Corts,2012,"[{""id"": 9853, ""name"": ""paranormal""}, {""id"": 14742, ""name"": ""psychic""}, {""id"": 161198, ""name"": ""skepticism""}]",en,"Two investigators of paranormal hoaxes, the veteran Dr. Margaret Matheson and her young assistant, Tom Buckley, study the most varied metaphysical phenomena with the aim of proving their fraudulent origins. Simon Silver, a legendary blind psychic, reappears after an enigmatic absence of 30 years to become the greatest international challenge to both orthodox science and professional sceptics. Tom starts to develop an intense obsession with Silver, whose magnetism becomes stronger with each new manifestation of inexplicable events. As Tom gets closer to Silver, tension mounts, and his worldview is threatened to its core.",22.748174,13551174,Released,Red Lights,6.0,376,116.5,18+,6.2,30%,0,0,1,0,0,"Drama,Fantasy,Horror,Mystery,Thriller"
14000000.0,Ghost House Pictures,USA,Ole Bornedal,Horror,49130154.0,PG-13,5.9,Natasha Calis,50230,Juliet Snowden,2012,[],en,"A young girl buys an antique box at a yard sale, unaware that inside the collectible lives a malicious ancient spirit. The girl's father teams with his ex-wife to find a way to end the curse upon their child.",21.680424,85446075,Released,The Possession,5.8,498,92.0,13+,5.9,40%,0,0,1,0,0,"Horror,Mystery,Thriller"
39000000.0,Walt Disney Pictures,USA,Tim Burton,Animation,35291068.0,PG,7.0,Winona Ryder,81006,Leonard Ripps,2012,"[{""id"": 367, ""name"": ""shyness""}, {""id"": 10121, ""name"": ""stop motion""}, {""id"": 12999, ""name"": ""black and white""}, {""id"": 13038, ""name"": ""retro""}, {""id"": 15162, ""name"": ""dog""}, {""id"": 157164, ""name"": ""animal death""}, {""id"": 158395, ""name"": ""animal lover""}]",en,"When a car hits young Victor's pet dog Sparky, Victor decides to bring him back to life the only way he knows how. But when the bolt-necked ""monster"" wreaks havoc and terror in the hearts of Victor's neighbors, he has to convince them that Sparky's still the good, loyal friend he was.",27.908783000000003,35287788,Released,Frankenweenie,6.6,932,87.0,7+,6.9,87%,0,0,0,1,0,"Animation,Comedy,Family,Horror,Sci-Fi"
25000000.0,Monsterfoot Productions,USA,Peter Hedges,Comedy,51853450.0,PG,6.6,Jennifer Garner,40006,Peter Hedges,2012,"[{""id"": 6348, ""name"": ""green""}, {""id"": 188086, ""name"": ""dodgeball""}, {""id"": 193191, ""name"": ""incredibile""}, {""id"": 193192, ""name"": ""timothy""}]",en,"A childless couple bury a box in their backyard, containing all of their wishes for an infant. Soon, a child is born, though Timothy Green is not all that he appears.",16.394451999999998,51854875,Released,The Odd Life of Timothy Green,6.5,386,105.0,7+,6.6,35%,0,0,0,1,0,"Comedy,Drama,Family,Fantasy"
12000000.0,Lionsgate,USA,Nicholas Jarecki,Drama,7918283.0,R,6.6,Richard Gere,44196,Nicholas Jarecki,2012,"[{""id"": 9665, ""name"": ""cover-up""}, {""id"": 184116, ""name"": ""hedge fund""}]",en,"A troubled hedge fund magnate, desperate to complete the sale of his trading empire, makes an error that forces him to turn to an unlikely person for help.",16.40512,35485056,Released,Arbitrage,6.1,294,103.5,18+,6.6,88%,0,1,1,0,0,"Drama,Thriller"
1000000.0,Alcon Entertainment,USA,Bradley Parker,Horror,18119640.0,R,5.0,Jesse McCartney,55671,Oren Peli,2012,"[{""id"": 1618, ""name"": ""radiation""}, {""id"": 1738, ""name"": ""ukraine""}, {""id"": 3275, ""name"": ""nuclear radiation""}, {""id"": 5159, ""name"": ""tourist""}, {""id"": 7321, ""name"": ""nuclear power plant""}, {""id"": 9743, ""name"": ""stranded""}, {""id"": 11371, ""name"": ""deserted town""}, {""id"": 163086, ""name"": ""pripyat""}]",en,"A group of six tourists looking to go off the beaten path, hire an 'extreme tour guide'. Ignoring warnings, he takes them into the city of Pripyat, the former home to the workers of the Chernobyl nuclear reactor, but a deserted town since the disaster more than 25 years earlier. After a brief exploration of the abandoned city, the group members find themselves stranded, only to discover that they are not alone.",20.649145,18112929,Released,Chernobyl Diaries,4.9,483,87.0,18+,5.0,19%,1,0,0,0,0,"Horror,Mystery,Thriller"
58000000.0,Twentieth Century Fox Film Corporation,USA,Anthony Hemingway,Action,49876377.0,PG-13,5.9,Cuba Gooding Jr.,30097,John Ridley,2012,"[{""id"": 1956, ""name"": ""world war ii""}, {""id"": 2533, ""name"": ""fighter pilot""}, {""id"": 15089, ""name"": ""fighter plane""}]",en,"The story of the Tuskegee Airmen, the first African-American pilots to fly in a combat squadron during World War II.",12.29603,50365377,Released,Red Tails,5.9,178,112.5,13+,5.9,40%,0,0,0,1,0,"Action,Drama,History,War"
2500000.0,Dog Run Pictures,USA,Jake Schreier,Comedy,3325638.0,PG-13,7.1,Peter Sarsgaard,55671,Christopher Ford,2012,"[{""id"": 6054, ""name"": ""friendship""}, {""id"": 14544, ""name"": ""robot""}, {""id"": 163484, ""name"": ""senior citizen""}, {""id"": 190075, ""name"": ""cat thief""}]",en,"A delightful dramatic comedy, a buddy picture, and, for good measure, a heist film. Curmudgeonly old Frank lives by himself. His routine involves daily visits to his local library, where he has a twinkle in his eye for the librarian. His grown children are concerned about their father’s well-being and buy him a caretaker robot. Initially resistant to the idea, Frank soon appreciates the benefits of robotic support – like nutritious meals and a clean house – and eventually begins to treat his robot like a true companion. With his robot’s assistance, Frank’s passion for his old, unlawful profession is reignited, for better or worse.",23.419061,3325038,Released,Robot & Frank,6.8,450,87.0,13+,7.1,86%,0,0,1,0,0,"Comedy,Crime,Drama,Sci-Fi"
40000000.0,Universal Pictures,USA,Ken Kwapis,Biography,20113965.0,PG,6.5,Drew Barrymore,16132,Jack Amiel,2012,"[{""id"": 4676, ""name"": ""whale""}, {""id"": 9880, ""name"": ""alaska""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 191652, ""name"": ""greenpeace""}, {""id"": 216921, ""name"": ""animal protection""}]",en,"Based on an inspiring true story, a small-town news reporter (Krasinski) and a Greenpeace volunteer (Barrymore) enlist the help of rival superpowers to save three majestic gray whales trapped under the ice of the Arctic Circle. ‘Big Miracle’ is adapted from the nonfiction book ‘Freeing the Whales: How the Media Created the World’s Greatest Non-Event’ by Tom Rose.",8.303696,24719215,Released,Big Miracle,6.6,152,107.0,7+,6.5,75%,1,0,0,0,0,"Biography,Drama,Family,Romance"
14000000.0,Paramount Pictures,USA,Josh Schwartz,Adventure,9402410.0,PG-13,5.4,Victoria Justice,12027,Max Werner,2012,"[{""id"": 3335, ""name"": ""halloween""}, {""id"": 9713, ""name"": ""friends""}, {""id"": 161552, ""name"": ""little brother""}, {""id"": 180193, ""name"": ""trick or treating""}, {""id"": 188987, ""name"": ""boyfriend girlfriend relationship""}]",en,"Wren is invited to a Halloween party by her crush, Aaron Riley, but she is also forced by her mother to take her oddball little brother Albert with her when she goes out trick-or-treating on Halloween. When she goes to the party instead, she loses him and must find him before her mother finds out.",7.487842999999999,11417362,Released,Fun Size,5.5,134,86.5,13+,5.4,25%,0,1,1,0,0,"Adventure,Comedy"
750000.0,Prototype,USA,William Brent Bell,Horror,53261944.0,R,4.2,Fernanda Andrade,31857,William Brent Bell,2012,"[{""id"": 588, ""name"": ""rome""}, {""id"": 2626, ""name"": ""exorcism""}, {""id"": 34079, ""name"": ""death""}, {""id"": 161261, ""name"": ""demonic possession""}, {""id"": 163053, ""name"": ""found footage""}]",en,"In Italy, a woman becomes involved in a series of unauthorized exorcisms during her mission to discover what happened to her mother, who allegedly murdered three people during her own exorcism.",13.152822,101758490,Released,The Devil Inside,4.6,262,83.0,18+,4.2,6%,1,0,0,0,0,Horror
11000000.0,Headline Pictures,UK,Dustin Hoffman,Comedy,18390117.0,PG-13,6.8,Maggie Smith,16807,Ronald Harwood,2012,"[{""id"": 4048, ""name"": ""musician""}, {""id"": 6029, ""name"": ""concert""}, {""id"": 18115, ""name"": ""retired""}]",en,"The directorial debut of Dustin Hoffman, Quartet is a high-drama comedy about temperamental divas and old grudges, passion and pride, romance and Rigoletto. At a home for retired musicians, the annual concert to celebrate Verdi's birthday is disrupted by the arrival of Jean, an eternal diva and former wife of one of the residents. Expect poignancy and plenty of laughs.",7.722021000000001,59520298,Released,Quartet,6.3,139,96.0,13+,6.8,80%,1,0,0,0,0,"Comedy,Drama"
20000000.0,"Tyler Perry Company, The",USA,Tyler Perry,Comedy,65653242.0,PG-13,4.9,Tyler Perry,7957,Tyler Perry,2012,[],en,A Wall Street investment banker who has been set up as the linchpin of his company's mob-backed Ponzi scheme is relocated with his family to Aunt Madea's southern home.,7.0509509999999995,0,Released,Madea's Witness Protection,5.9,52,107.0,13+,4.9,19%,0,1,1,0,0,"Comedy,Crime,Drama"
20000000.0,New Line Cinema,USA,James Wan,Horror,137400141.0,R,7.5,Patrick Wilson,342870,Chad Hayes,2013,"[{""id"": 1156, ""name"": ""sister sister relationship""}, {""id"": 2626, ""name"": ""exorcism""}, {""id"": 5713, ""name"": ""rhode island""}, {""id"": 9672, ""name"": ""based on true story""}, {""id"": 13127, ""name"": ""farmhouse""}, {""id"": 15043, ""name"": ""paranormal investigation""}, {""id"": 162846, ""name"": ""ghost""}, {""id"": 188989, ""name"": ""supernatural power""}, {""id"": 228897, ""name"": ""paranormal investigator""}, {""id"": 228936, ""name"": ""annabelle""}]",en,"Paranormal investigators Ed and Lorraine Warren work to help a family terrorized by a dark presence in their farmhouse. Forced to confront a powerful entity, the Warrens find themselves caught in the most terrifying case of their lives.",49.975409,318000141,Released,The Conjuring,7.4,3092,112.0,18+,7.5,85%,0,1,0,0,0,"Horror,Mystery,Thriller"
23000000.0,Annapurna Pictures,USA,Spike Jonze,Drama,25568251.0,R,8.0,Joaquin Phoenix,404796,Spike Jonze,2013,"[{""id"": 310, ""name"": ""artificial intelligence""}, {""id"": 6104, ""name"": ""computer""}, {""id"": 9673, ""name"": ""love""}, {""id"": 9957, ""name"": ""loneliness""}, {""id"": 12375, ""name"": ""transhumanism""}, {""id"": 34265, ""name"": ""heartbreak""}, {""id"": 40847, ""name"": ""near future""}, {""id"": 223540, ""name"": ""singularity""}, {""id"": 224279, ""name"": ""bittersweet""}]",en,"In the not so distant future, Theodore, a lonely writer purchases a newly developed operating system designed to meet the user's every needs. To Theordore's surprise, a romantic relationship develops between him and his operating system. This unconventional love story blends science fiction and romance in a sweet tale that explores the nature of love and the ways that technology isolates and connects us all.",53.682367000000006,47351251,Released,Her,7.9,4097,126.0,18+,8.0,95%,1,0,0,0,0,"Drama,Romance,Sci-Fi"
200000000.0,Marvel Studios,China,Shane Black,Action,409013994.0,PG-13,7.2,Robert Downey Jr.,605330,Drew Pearce,2013,"[{""id"": 949, ""name"": ""terrorist""}, {""id"": 5597, ""name"": ""war on terror""}, {""id"": 6335, ""name"": ""tennessee""}, {""id"": 8613, ""name"": ""malibu""}, {""id"": 8828, ""name"": ""marvel comic""}, {""id"": 9715, ""name"": ""superhero""}, {""id"": 9717, ""name"": ""based on comic book""}, {""id"": 12555, ""name"": ""tony stark""}, {""id"": 173776, ""name"": ""iron man""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 180547, ""name"": ""marvel cinematic universe""}, {""id"": 188721, ""name"": ""mandarin""}, {""id"": 209714, ""name"": ""3d""}, {""id"": 209748, ""name"": ""war machine""}, {""id"": 209822, ""name"": ""iron patriot""}, {""id"": 209823, ""name"": ""extremis""}]",en,"When Tony Stark's world is torn apart by a formidable terrorist called the Mandarin, he starts an odyssey of rebuilding and retribution.",77.68208,1215439994,Released,Iron Man 3,6.8,8806,130.0,13+,7.2,79%,0,0,0,1,0,"Action,Adventure,Sci-Fi"
70000000.0,Millennium Films,USA,Antoine Fuqua,Action,98925640.0,R,6.5,Gerard Butler,218879,Creighton Rothenberger,2013,"[{""id"": 833, ""name"": ""white house""}, {""id"": 41249, ""name"": ""secret service""}, {""id"": 158774, ""name"": ""terrorist attack""}]",en,"When the White House (Secret Service Code: ""Olympus"") is captured by a terrorist mastermind and the President is kidnapped, disgraced former Presidential guard Mike Banning finds himself trapped within the building. As the national security team scrambles to respond, they are forced to rely on Banning's inside knowledge to help retake the White House, save the President and avert an even bigger disaster.",59.428222999999996,161025640,Released,Olympus Has Fallen,6.2,2981,119.5,18+,6.5,49%,1,0,0,0,0,"Action,Thriller"
5000000.0,Truth Entertainment (II),USA,Jean-Marc Valle,Biography,27298285.0,R,8.0,Matthew McConaughey,362192,Craig Borten,2013,"[{""id"": 515, ""name"": ""women""}, {""id"": 740, ""name"": ""aids""}, {""id"": 5565, ""name"": ""biography""}, {""id"": 9672, ""name"": ""based on true story""}, {""id"": 9766, ""name"": ""hiv""}, {""id"": 14964, ""name"": ""drug""}, {""id"": 208289, ""name"": ""1980s""}]",en,"Loosely based on the true-life tale of Ron Woodroof, a drug-taking, women-loving, homophobic man who in 1986 was diagnosed with HIV/AIDS and given thirty days to live.",59.454473,55198285,Released,Dallas Buyers Club,7.9,2886,117.0,18+,8.0,93%,1,0,0,0,0,"Biography,Drama"
12000000.0,Translux,UK,Richard Curtis,Comedy,15322921.0,R,7.8,Domhnall Gleeson,228554,Richard Curtis,2013,"[{""id"": 212, ""name"": ""london england""}, {""id"": 494, ""name"": ""father son relationship""}, {""id"": 4379, ""name"": ""time travel""}]",en,"The night after another unsatisfactory New Year party, Tim's father tells his son that the men in his family have always had the ability to travel through time. Tim can't change history, but he can change what happens and has happened in his own life – so he decides to make his world a better place... by getting a girlfriend. Sadly, that turns out not to be as easy as he thinks.",74.81764100000001,87100449,Released,About Time,7.8,2067,123.0,18+,7.8,68%,1,0,0,0,0,"Comedy,Drama,Fantasy,Romance,Sci-Fi"
30000000.0,Metro-Goldwyn-Mayer (MGM),USA,Kimberly Peirce,Drama,35266619.0,R,5.9,Chlo Grace Moretz,115826,Lawrence D. Cohen,2013,"[{""id"": 321, ""name"": ""terror""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 3720, ""name"": ""power""}, {""id"": 5086, ""name"": ""telekinesis""}, {""id"": 6270, ""name"": ""high school""}, {""id"": 9714, ""name"": ""remake""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 9864, ""name"": ""prank""}, {""id"": 10266, ""name"": ""prom""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 14601, ""name"": ""explosion""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 14989, ""name"": ""religious""}, {""id"": 33740, ""name"": ""humiliation""}, {""id"": 187056, ""name"": ""woman director""}]",en,"A reimagining of the classic horror tale about Carrie White, a shy girl outcast by her peers and sheltered by her deeply religious mother, who unleashes telekinetic terror on her small town after being pushed too far at her senior prom.",63.848541000000004,82394288,Released,Carrie,5.8,1463,100.0,18+,5.5,20%,1,0,0,0,0,Horror
170000000.0,Marvel Studios,USA,Alan Taylor,Action,206362140.0,PG-13,7.0,Chris Hemsworth,456007,Christopher Yost,2013,"[{""id"": 8828, ""name"": ""marvel comic""}, {""id"": 9715, ""name"": ""superhero""}, {""id"": 9717, ""name"": ""based on comic book""}, {""id"": 171783, ""name"": ""hostile takeover""}, {""id"": 179101, ""name"": ""norse mythology""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 180547, ""name"": ""marvel cinematic universe""}, {""id"": 209714, ""name"": ""3d""}, {""id"": 209818, ""name"": ""asgard""}]",en,"Thor fights to restore order across the cosmos… but an ancient race led by the vengeful Malekith returns to plunge the universe back into darkness. Faced with an enemy that even Odin and Asgard cannot withstand, Thor must embark on his most perilous and personal journey yet, one that will reunite him with Jane Foster and force him to sacrifice everything to save us all.",99.499595,644571402,Released,Thor: The Dark World,6.8,4755,112.0,13+,6.9,66%,0,0,0,1,0,"Action,Adventure,Fantasy"
6000000.0,Worldview Entertainment,USA,Eli Roth,Adventure,7192291.0,R,5.3,Lorenza Izzo,28341,Guillermo Amoedo,2013,"[{""id"": 6460, ""name"": ""chile""}, {""id"": 10292, ""name"": ""gore""}, {""id"": 10787, ""name"": ""jungle""}, {""id"": 14687, ""name"": ""extreme violence""}, {""id"": 14895, ""name"": ""cannibal""}, {""id"": 18266, ""name"": ""south america""}]",en,"A group of student activists travel from New York City to the Amazon to save the rainforest.  However, once they arrive in this vast green landscape, they soon discover that they are not alone… and that no good deed goes unpunished.",17.845160999999997,6833445,Released,The Green Inferno,5.0,349,100.0,18+,5.3,38%,1,0,0,0,0,"Adventure,Horror"
13300000.0,Film4,UK,Jonathan Glazer,Drama,2605039.0,R,6.3,Scarlett Johansson,98496,Walter Campbell,2013,"[{""id"": 255, ""name"": ""male nudity""}, {""id"": 388, ""name"": ""scotland""}, {""id"": 3130, ""name"": ""edinburgh""}, {""id"": 9951, ""name"": ""alien""}, {""id"": 212412, ""name"": ""very little dialogue""}]",en,"Jonathan Glazer's atmospheric, visually arresting abstraction stars Scarlett Johansson as a seductive alien who prowls the streets of Glasgow in search of prey: unsuspecting men who fall under her spell, only to be consumed by a strange liquid pool.",29.782161,5380251,Released,Under the Skin,6.0,1102,108.0,18+,6.3,85%,1,0,0,0,0,"Drama,Horror,Sci-Fi,Thriller"
5000000.0,Relativity Media,USA,Mike Flanagan,Horror,27695246.0,R,6.5,Karen Gillan,95687,Mike Flanagan,2013,"[{""id"": 3298, ""name"": ""hallucination""}, {""id"": 6152, ""name"": ""supernatural""}, {""id"": 46951, ""name"": ""mirror""}, {""id"": 161198, ""name"": ""skepticism""}, {""id"": 162846, ""name"": ""ghost""}]",en,A woman tries to exonerate her brother's murder conviction by proving that the crime was committed by a supernatural phenomenon.,35.871248,44030246,Released,Oculus,6.3,1050,104.0,18+,6.5,75%,0,1,0,0,0,"Horror,Mystery"
135000000.0,DreamWorks Animation,USA,Kirk De Micco,Animation,187168425.0,PG,7.2,Nicolas Cage,163313,Chris Sanders,2013,"[{""id"": 4428, ""name"": ""stone age""}, {""id"": 5600, ""name"": ""daughter""}, {""id"": 5905, ""name"": ""father""}, {""id"": 10506, ""name"": ""prehistoric""}, {""id"": 14704, ""name"": ""ancient world""}, {""id"": 15300, ""name"": ""father daughter relationship""}, {""id"": 18035, ""name"": ""family""}, {""id"": 159955, ""name"": ""cavemen""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]",en,"The Croods is a prehistoric comedy adventure that follows the world's first family as they embark on a journey of a lifetime when the cave that has always shielded them from danger is destroyed. Traveling across a spectacular landscape, the Croods discover an incredible new world filled with fantastic creatures -- and their outlook is changed forever.",64.18332099999999,585178928,Released,The Croods,6.8,2399,98.0,7+,7.2,71%,1,0,0,0,0,"Animation,Action,Adventure,Comedy,Family,Fantasy"
20000000.0,Lionsgate,USA,John Luessenhop,Horror,34341945.0,R,4.8,Alexandra Daddario,38083,Adam Marcus,2013,"[{""id"": 9663, ""name"": ""sequel""}, {""id"": 10292, ""name"": ""gore""}, {""id"": 11545, ""name"": ""leatherface""}, {""id"": 12339, ""name"": ""slasher""}, {""id"": 12394, ""name"": ""chainsaw""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]",en,"A young woman learns that she has inherited a Texas estate from her deceased grandmother. After embarking on a road trip with friends to uncover her roots, she finds she is the sole owner of a lavish, isolated Victorian mansion. But her newfound wealth comes at a price as she stumbles upon a horror that awaits her in the mansion’s dank cellars.",26.497025,47241945,Released,Texas Chainsaw 3D,5.3,465,92.0,18+,4.8,19%,0,1,1,0,0,"Horror,Thriller"
2500000.0,Andrew Lauren Productions (ALP),USA,James Ponsoldt,Comedy,6851969.0,R,7.1,Miles Teller,119642,Scott Neustadter,2013,"[{""id"": 7464, ""name"": ""alcoholism""}, {""id"": 10683, ""name"": ""coming of age""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 33910, ""name"": ""high school student""}, {""id"": 223438, ""name"": ""based on young adult novel""}]",en,"A hard-partying high school senior's philosophy on life changes when he meets the not-so-typical ""nice girl.""",25.722747000000002,6854611,Released,The Spectacular Now,6.8,1048,95.0,18+,7.1,91%,1,0,0,0,0,"Comedy,Drama,Romance"
16000000.0,Gaumont,Australia,Anne Fontaine,Drama,317125.0,R,6.2,Naomi Watts,26214,Anne Fontaine,2013,"[{""id"": 4663, ""name"": ""lovers""}, {""id"": 187056, ""name"": ""woman director""}]",en,"Lil and Roz are two lifelong friends, having grown up together as neighbors in an idyllic beach town. As adults, their sons have developed a friendship as strong as that which binds their mothers. One summer, all four are confronted by simmering emotions that have been mounting between them, and each find unexpected happiness in relationships that cross the bounds of convention.",18.790221,318982,Released,Adore,6.1,291,100.0,18+,6.2,34%,0,0,1,0,0,"Drama,Romance"
200000000.0,Walt Disney Pictures,USA,Dan Scanlon,Animation,268492764.0,G,7.3,Billy Crystal,258992,Dan Scanlon,2013,"[{""id"": 1299, ""name"": ""monster""}, {""id"": 5984, ""name"": ""dormitory""}, {""id"": 6186, ""name"": ""games""}, {""id"": 10336, ""name"": ""animation""}, {""id"": 12392, ""name"": ""best friend""}, {""id"": 13160, ""name"": ""university""}, {""id"": 163303, ""name"": ""scary""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}]",en,A look at the relationship between Mike and Sulley during their days at Monsters University — when they weren't necessarily the best of friends.,89.186492,743559607,Released,Monsters University,7.0,3528,104.0,all,7.3,80%,0,0,0,1,0,"Animation,Adventure,Comedy,Family,Fantasy"
11000000.0,CBS Films,USA,Ethan Coen,Drama,13235319.0,R,7.5,Oscar Isaac,109079,Joel Coen,2013,"[{""id"": 6382, ""name"": ""folk music""}, {""id"": 6706, ""name"": ""performance""}, {""id"": 10228, ""name"": ""aspiring singer""}, {""id"": 14512, ""name"": ""new york city""}, {""id"": 159944, ""name"": ""recording""}, {""id"": 193419, ""name"": ""merchant marine""}, {""id"": 208992, ""name"": ""1960s""}]",en,"In Greenwich Village in the early 1960s, gifted but volatile folk musician Llewyn Davis struggles with money, relationships, and his uncertain future following the suicide of his singing partner.",36.319205,32935319,Released,Inside Llewyn Davis,7.2,834,104.5,18+,7.5,92%,0,0,1,0,0,"Comedy,Drama,Music"
35000000.0,Walt Disney Pictures,USA,John Lee Hancock,Biography,83301580.0,PG-13,7.5,Emma Thompson,128240,Kelly Marcel,2013,"[{""id"": 5565, ""name"": ""biography""}, {""id"": 10336, ""name"": ""animation""}, {""id"": 13028, ""name"": ""writer""}, {""id"": 179429, ""name"": ""moviemaking""}]",en,Author P.L. Travers travels from London to Hollywood as Walt Disney Pictures adapts her novel Mary Poppins for the big screen.,31.957946999999997,112544580,Released,Saving Mr. Banks,7.3,1226,125.0,13+,7.5,79%,1,0,0,1,0,"Biography,Comedy,Drama"
35000000.0,Two Ton Films,USA,Justin Zackham,Comedy,21784432.0,R,5.6,Robert De Niro,40708,Justin Zackham,2013,"[{""id"": 2393, ""name"": ""adoption""}, {""id"": 6038, ""name"": ""marriage""}, {""id"": 15160, ""name"": ""divorce""}, {""id"": 178131, ""name"": ""birth mother""}]",en,"To the amusement of their adult children and friends, long divorced couple Don and Ellie Griffin are once again forced to play the happy couple for the sake of their adopted son's wedding after his ultra conservative biological mother unexpectedly decides to fly halfway across the world to attend. With all of the wedding guests looking on, the Griffins are hilariously forced to confront their past, present and future - and hopefully avoid killing each other in the process.",18.843320000000002,21819348,Released,The Big Wedding,5.7,414,95.0,18+,5.6,7%,0,1,1,0,0,"Comedy,Drama,Romance"
1066167.0,The Lab of Madness,USA,Jeremy Saulnier,Crime,258113.0,R,7.1,Macon Blair,51447,Jeremy Saulnier,2013,"[{""id"": 9748, ""name"": ""revenge""}, {""id"": 13017, ""name"": ""drifter""}, {""id"": 160977, ""name"": ""virginia""}, {""id"": 164186, ""name"": ""character study""}, {""id"": 207268, ""name"": ""neo-noir""}, {""id"": 209856, ""name"": ""visual storytelling""}, {""id"": 210012, ""name"": ""mumblegore""}]",en,The quiet life of a beach bum is upended by dreadful news. He sets off for his childhood home to carry out an act of vengeance but proves an inept assassin and finds himself in a brutal fight to protect his estranged family.,25.349757999999998,258384,Released,Blue Ruin,6.9,462,90.0,18+,7.1,96%,1,0,0,0,0,"Crime,Drama,Thriller"
0.0,Burn Later Productions,USA,Joe Swanberg,Comedy,342936.0,R,6.1,Olivia Wilde,49646,Joe Swanberg,2013,"[{""id"": 10556, ""name"": ""male female relationship""}, {""id"": 14522, ""name"": ""co-worker""}, {""id"": 14534, ""name"": ""relationship""}, {""id"": 171993, ""name"": ""mumblecore""}]",en,"Weekend trips, office parties, late night conversations, drinking on the job, marriage pressure, biological clocks, holding eye contact a second too long… you know what makes the line between “friends” and “more than friends” really blurry? Beer.",17.378455,343341,Released,Drinking Buddies,6.0,356,90.0,18+,6.1,83%,0,1,0,0,0,"Comedy,Drama,Romance"
0.0,RabbitBandini Productions,USA,Gia Coppola,Drama,750100.0,R,6.3,Emma Roberts,22964,Gia Coppola,2013,"[{""id"": 6270, ""name"": ""high school""}, {""id"": 13042, ""name"": ""soccer""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 14669, ""name"": ""older man younger woman relationship""}, {""id"": 156777, ""name"": ""teenage sexuality""}, {""id"": 187056, ""name"": ""woman director""}]",en,"Palo Alto weaves together three stories of teenage lust, boredom, and self-destruction: shy, sensitive April, torn between an illicit flirtation with her soccer coach and an unrequited crush on sweet stoner Teddy; Emily, who offers sexual favors to any boy to cross her path; and the increasingly dangerous exploits of Teddy and his best friend Fred, whose behavior may or may not be sociopathic.",16.570708,0,Released,Palo Alto,6.4,348,100.0,18+,6.2,69%,0,0,1,0,0,Drama
