budget_ds-movies,company,country,director,genre,gross,rating,score,star,votes,writer,original_language,popularity,revenue,title,Ave_runtime,release_year,release_month,recomendation,Netflix,Hulu,Prime Video,Disney+
0.0,Other,Other,Other,Action,188870.0,R,6.7,Other,14576,Other,Other,7.217328,0,Easy Money,124.0,2010,1,1.0,0.0,0.0,1.0,0.0
25000000.0,Other,USA,Other,Crime,11538204.0,PG-13,6.9,Other,25167,Other,en,9.169271,15478800,The Conspirator,122.0,2011,4,1.0,0.0,0.0,0.0,0.0
20000000.0,Miramax,USA,Other,Comedy,277943.0,PG-13,5.4,Other,6620,Other,en,3.620537,346594,The Tempest,110.0,2011,1,1.0,0.0,0.0,0.0,0.0
7000000.0,Other,USA,Other,Comedy,7455447.0,R,6.3,Other,31453,Other,en,15.212569,0,Cyrus,91.0,2010,7,1.0,0.0,0.0,0.0,0.0
80000000.0,Warner Bros.,USA,Other,Animation,100246011.0,PG,4.6,Other,17753,Other,en,11.187696,201584141,Yogi Bear,90.0,2010,12,0.0,0.0,0.0,0.0,0.0
15000000.0,Other,USA,Other,Drama,20218921.0,PG-13,6.3,Other,15558,Other,en,7.809701,20529194,Country Strong,117.0,2011,1,1.0,1.0,0.0,0.0,0.0
500000.0,Other,USA,Other,Comedy,48430.0,R,6.8,Other,21967,Other,en,6.507094,14870,The Perfect Host,96.5,2011,5,1.0,0.0,0.0,0.0,0.0
1100000.0,Other,Canada,Other,Sci-Fi,56129.0,R,6.0,Other,7739,Other,en,7.717237,0,Beyond the Black Rainbow,110.0,2011,4,1.0,0.0,0.0,0.0,0.0
0.0,Other,USA,Other,Drama,977600.0,PG,6.6,Other,9329,Other,en,4.749885,876302,Meek's Cutoff,104.0,2011,4,1.0,0.0,1.0,1.0,0.0
25000000.0,Other,USA,Other,Biography,134904.0,R,5.7,Other,2579,Other,en,5.000126,0,Love Ranch,108.5,2011,1,1.0,0.0,0.0,1.0,0.0
7200000.0,Other,UK,Other,Biography,1094798.0,R,7.2,Other,11998,Other,en,6.138802,0,Made in Dagenham,113.0,2011,6,2.0,0.0,0.0,0.0,0.0
5000000.0,Other,USA,Other,Comedy,2711210.0,R,6.4,Other,43498,Other,en,9.169411,2614773,Everything Must Go,97.0,2011,10,1.0,0.0,0.0,0.0,0.0
45000000.0,Other,Other,Other,Action,5664251.0,R,6.3,Other,23314,Other,en,7.349497,11087569,The Warrior's Way,100.0,2010,12,1.0,0.0,0.0,0.0,0.0
25000000.0,Other,USA,Other,Horror,14637490.0,R,4.8,Other,17459,Wes Craven,en,7.001175999999999,19829957,My Soul to Take,103.5,2010,10,0.0,0.0,0.0,0.0,0.0
31000000.0,Other,USA,Other,Drama,11854694.0,PG,6.5,Other,15069,Other,en,6.487344,15134293,Extraordinary Measures,105.5,2010,1,1.0,0.0,0.0,0.0,0.0
0.0,Other,USA,Other,Drama,37721949.0,R,6.0,Other,6381,Other,en,1.9345240000000001,37000000,For Colored Girls,117.0,2010,11,1.0,1.0,0.0,0.0,0.0
50000000.0,Twentieth Century Fox Film Corporation,USA,Other,Comedy,33644788.0,PG,4.2,Other,12253,Other,en,12.256219999999999,83761844,Marmaduke,93.5,2010,6,0.0,0.0,0.0,0.0,0.0
20000000.0,Other,USA,Other,Action,1183354.0,PG-13,5.1,Other,13698,Other,en,10.617236,4634062,Dylan Dog: Dead of Night,103.5,2011,4,1.0,0.0,0.0,0.0,0.0
15000000.0,Other,Canada,Other,Biography,1039869.0,R,6.2,Other,15537,Other,en,6.546037,1083683,Casino Jack,108.0,2011,1,1.0,0.0,0.0,1.0,0.0
0.0,Other,UK,Other,Drama,152857.0,R,7.0,Other,21265,Other,en,6.085879,42145,Welcome to the Rileys,105.0,2011,11,2.0,0.0,1.0,1.0,0.0
35000000.0,Other,USA,Other,Comedy,17596256.0,PG,3.8,Other,13394,Other,en,13.668632999999998,39340177,Furry Vengeance,96.0,2010,4,0.0,0.0,1.0,0.0,0.0
8000000.0,Other,UK,Other,Comedy,3205706.0,PG-13,7.3,Other,24959,Other,en,7.235794,18124262,Another Year,129.0,2011,2,2.0,0.0,0.0,0.0,0.0
65000.0,Other,USA,Other,Comedy,389804.0,NOT RATED,6.2,Other,12761,Other,en,2.380332,416498,Tiny Furniture,98.5,2012,3,1.0,0.0,0.0,0.0,0.0
20000000.0,Other,USA,Other,Animation,25077977.0,PG,5.3,Other,11760,Other,en,12.300789,39300000,Alpha and Omega,89.0,2010,9,1.0,0.0,0.0,0.0,0.0
250000000.0,Walt Disney Pictures,USA,Other,Action,241071802.0,PG-13,6.6,Johnny Depp,413916,Other,en,135.413856,1045713802,Pirates of the Caribbean: On Stranger Tides,118.0,2011,5,1.0,0.0,0.0,0.0,1.0
15000000.0,Other,USA,Other,Crime,35060689.0,R,7.8,Other,476626,Other,en,49.294864000000004,78054825,Drive,100.0,2011,9,2.0,1.0,0.0,1.0,0.0
25000000.0,DreamWorks,USA,Other,Drama,169708112.0,PG-13,8.1,Other,353231,Other,en,42.191509,124272124,The Help,146.0,2011,8,2.0,0.0,0.0,0.0,0.0
50000000.0,Other,USA,Other,Comedy,84351197.0,PG-13,7.4,Other,407137,Other,en,37.990705,142851197,"Crazy, Stupid, Love.",109.0,2011,7,2.0,0.0,0.0,0.0,0.0
32500000.0,Universal Pictures,USA,Other,Comedy,169106725.0,R,6.8,Other,233851,Other,en,17.107065,288383523,Bridesmaids,125.0,2011,5,1.0,0.0,0.0,0.0,0.0
82000000.0,Warner Bros.,USA,Other,Action,36392502.0,PG-13,6.1,Other,209481,Other,en,39.127082,89792502,Sucker Punch,110.0,2011,3,1.0,0.0,0.0,0.0,0.0
150000000.0,Paramount Pictures,USA,Other,Action,181030624.0,PG-13,7.0,Other,592355,Other,en,86.493424,449326618,Thor,115.0,2011,5,2.0,0.0,0.0,1.0,1.0
140000000.0,Paramount Pictures,USA,Other,Action,176654505.0,PG-13,6.9,Other,570551,Other,en,74.50624599999999,370569774,Captain America: The First Avenger,124.0,2011,7,1.0,0.0,0.0,1.0,1.0
25000000.0,Other,USA,Other,Drama,13657115.0,PG-13,8.2,Other,366496,Other,en,51.915025,23057115,Warrior,140.0,2011,9,2.0,0.0,0.0,0.0,0.0
160000000.0,Twentieth Century Fox Film Corporation,USA,Other,Action,146408305.0,PG-13,7.8,Other,566682,Other,en,3.195174,353624124,X-Men: First Class,132.0,2011,6,2.0,0.0,0.0,0.0,0.0
200000000.0,Warner Bros.,USA,Other,Action,116601172.0,PG-13,5.6,Other,238078,Other,en,51.872839,219851172,Green Lantern,114.0,2011,6,1.0,0.0,0.0,0.0,0.0
75000000.0,Other,USA,Other,Action,83504017.0,R,6.0,Other,145832,Other,en,37.917002000000004,226904017,Immortals,110.0,2011,11,1.0,0.0,0.0,0.0,0.0
50000000.0,Paramount Pictures,USA,Other,Mystery,127004179.0,PG-13,7.0,Other,306091,Other,en,37.069253,260095987,Super 8,112.0,2011,6,2.0,0.0,1.0,1.0,0.0
93000000.0,Twentieth Century Fox Film Corporation,USA,Other,Action,176760185.0,PG-13,7.6,Other,443452,Other,en,138.433168,482860185,Rise of the Planet of the Apes,105.0,2011,8,2.0,0.0,0.0,0.0,0.0
195000000.0,Paramount Pictures,USA,Michael Bay,Action,352390543.0,PG-13,6.3,Other,348968,Ehren Kruger,en,28.529607000000002,1123746996,Transformers: Dark of the Moon,154.0,2011,6,1.0,0.0,1.0,1.0,0.0
40000000.0,Other,USA,Other,Action,37520095.0,PG-13,6.7,Other,328023,Andrew Niccol,en,60.231381999999996,173930596,In Time,109.0,2011,10,1.0,0.0,0.0,0.0,0.0
50000000.0,Twentieth Century Fox Film Corporation,USA,Other,Comedy,75624550.0,PG,7.1,Matt Damon,119825,Other,en,38.629763,120081841,We Bought a Zoo,124.0,2011,12,2.0,0.0,0.0,0.0,0.0
17000000.0,Other,Spain,Woody Allen,Comedy,56816662.0,PG-13,7.7,Other,329859,Woody Allen,en,43.753585,151119219,Midnight in Paris,97.0,2011,6,2.0,0.0,0.0,0.0,0.0
32000000.0,Other,USA,Other,Mystery,54712227.0,PG-13,7.5,Other,417558,Other,en,59.19888,147332697,Source Code,93.0,2011,4,2.0,0.0,0.0,0.0,0.0
145000000.0,Paramount Pictures,USA,Other,Action,209397903.0,PG-13,7.4,Tom Cruise,392702,Other,en,77.77476999999999,694713380,Mission: Impossible - Ghost Protocol,132.5,2011,12,2.0,0.0,0.0,0.0,0.0
80000000.0,Columbia Pictures,USA,Other,Comedy,103028109.0,PG-13,6.4,Adam Sandler,187383,Other,en,37.02665,214918407,Just Go with It,117.0,2011,2,1.0,0.0,0.0,0.0,0.0
40000000.0,Other,USA,Other,Crime,58009200.0,R,7.3,Other,185630,Other,en,26.072228,85412898,The Lincoln Lawyer,118.5,2011,3,2.0,0.0,0.0,1.0,0.0
35000000.0,New Line Cinema,USA,Other,Comedy,117538559.0,R,6.9,Other,377309,Other,en,50.309843,117000000,Horrible Bosses,102.0,2011,7,1.0,0.0,0.0,0.0,0.0
60000000.0,DreamWorks,USA,Other,Action,55100437.0,PG-13,6.1,Other,207183,Other,en,43.450266,144492830,I Am Number Four,109.0,2011,2,1.0,0.0,0.0,0.0,0.0
6500000.0,Other,UK,Other,Drama,4000304.0,NC-17,7.2,Other,159390,Other,en,40.688426,17693675,Shame,100.5,2012,3,2.0,0.0,0.0,1.0,0.0
40000000.0,Other,USA,Other,Horror,38180928.0,R,6.2,Other,111273,Other,en,35.21926,97138686,Scream 4,111.0,2011,4,1.0,0.0,0.0,0.0,0.0
35000000.0,Other,USA,Other,Comedy,55802754.0,R,6.6,Other,294792,Other,en,40.526587,150483765,Friends with Benefits,109.0,2011,7,1.0,0.0,0.0,0.0,0.0
20000000.0,Columbia Pictures,USA,Other,Comedy,100292856.0,R,5.7,Other,171309,Other,en,28.497242,216197492,Bad Teacher,92.0,2011,6,1.0,0.0,0.0,0.0,0.0
150000000.0,Paramount Pictures,USA,Martin Scorsese,Adventure,73864507.0,PG,7.5,Other,266328,Other,en,32.319043,185770160,Hugo,126.0,2011,11,2.0,1.0,0.0,0.0,0.0
50000000.0,Columbia Pictures,USA,Other,Biography,75605492.0,PG-13,7.6,Other,303846,Other,en,46.180421,110206216,Moneyball,133.0,2011,9,2.0,0.0,0.0,0.0,0.0
15000000.0,Other,USA,Other,Drama,13843771.0,PG-13,7.0,Other,117424,Other,en,16.629173,59389433,One Day,107.0,2011,8,2.0,1.0,0.0,1.0,0.0
25000000.0,Paramount Pictures,USA,Other,Comedy,70662220.0,R,6.2,Other,183175,Other,en,38.688821999999995,147780440,No Strings Attached,107.5,2011,1,1.0,0.0,1.0,1.0,0.0
7000000.0,Other,UK,Other,Drama,1738692.0,R,7.5,Other,109269,Other,en,21.276864,6038942,We Need to Talk About Kevin,112.0,2012,1,2.0,0.0,1.0,1.0,0.0
125000000.0,Warner Bros.,USA,Other,Action,186848418.0,PG-13,7.5,Other,368894,Other,en,81.49962099999999,334615000,Sherlock Holmes: A Game of Shadows,129.0,2011,12,2.0,0.0,0.0,0.0,0.0
125000000.0,Universal Pictures,USA,Other,Action,209837675.0,PG-13,7.3,Other,309807,Other,en,7.255717999999999,626137675,Fast Five,130.0,2011,4,2.0,0.0,0.0,0.0,0.0
30000000.0,Other,USA,Other,Action,40259119.0,PG-13,6.8,Other,167780,Other,en,31.191975,63782078,Hanna,111.0,2011,4,1.0,0.0,0.0,0.0,0.0
50200000.0,Universal Pictures,USA,Other,Romance,62495645.0,PG-13,7.1,Matt Damon,213570,Other,en,26.60772,127869379,The Adjustment Bureau,106.0,2011,3,2.0,0.0,0.0,0.0,0.0
25000000.0,Other,USA,Other,Action,51580136.0,R,6.8,Other,215854,Other,en,48.552871,77278331,The Grey,117.0,2012,1,1.0,0.0,0.0,0.0,0.0
110000000.0,DreamWorks,USA,Shawn Levy,Action,85468508.0,PG-13,7.1,Other,271028,Other,en,37.195046000000005,299268508,Real Steel,127.0,2011,10,2.0,0.0,0.0,0.0,0.0
135000000.0,Paramount Pictures,USA,Other,Animation,123477607.0,PG,7.2,Johnny Depp,200318,Other,en,29.913529999999998,245724603,Rango,107.0,2011,3,2.0,0.0,1.0,1.0,0.0
38000000.0,Other,USA,Other,Horror,16928670.0,R,6.2,Other,103933,Other,en,52.731379000000004,19629760,The Thing,106.0,2011,10,1.0,0.0,0.0,0.0,0.0
90000000.0,Other,USA,Other,Action,21295021.0,R,5.2,Other,86514,Other,en,31.802807,79114085,Conan the Barbarian,121.0,2011,8,1.0,0.0,1.0,1.0,0.0
32000000.0,Other,USA,Other,Drama,13303319.0,PG-13,6.8,Other,147230,Other,en,43.862456,54674226,The Tree of Life,139.0,2011,10,1.0,0.0,0.0,0.0,0.0
20000000.0,Other,USA,Other,Comedy,82584160.0,R,7.3,George Clooney,214667,Other,en,40.903931,177243185,The Descendants,115.0,2011,12,2.0,0.0,0.0,0.0,0.0
40000000.0,Universal Pictures,USA,Other,Adventure,37412945.0,R,7.0,Other,207215,Other,en,43.151268,97552050,Paul,104.0,2011,3,2.0,0.0,0.0,0.0,0.0
52000000.0,Universal Pictures,USA,Other,Comedy,37081475.0,R,6.3,Other,144866,Other,en,32.015477000000004,75450437,The Change-Up,112.0,2011,8,1.0,0.0,0.0,0.0,0.0
60000000.0,Warner Bros.,USA,Steven Soderbergh,Drama,75658097.0,PG-13,6.6,Matt Damon,191123,Other,en,38.820858,137551594,Contagion,106.0,2011,9,1.0,0.0,0.0,0.0,0.0
500000.0,Other,Other,Other,Drama,7098492.0,PG-13,8.4,Other,170896,Other,Other,12.049373,0,A Separation,123.0,2012,4,2.0,0.0,0.0,0.0,0.0
24000000.0,Paramount Pictures,USA,Other,Comedy,51802742.0,PG-13,5.9,Other,40637,Other,en,25.03414,80035402,Footloose,110.0,2011,10,1.0,0.0,1.0,1.0,0.0
35000000.0,Other,USA,Other,Action,28087155.0,PG-13,5.1,Other,69341,Other,en,19.893646,82087155,Abduction,106.0,2011,9,1.0,0.0,1.0,1.0,0.0
11000000.0,Other,USA,Other,Crime,1987762.0,R,6.7,Other,63759,Other,en,16.436177999999998,3665069,Killer Joe,102.0,2012,6,1.0,0.0,1.0,0.0,0.0
18000000.0,Other,USA,Other,Biography,43853424.0,PG,7.1,Other,38690,Other,en,19.234672,47088990,Soul Surfer,109.0,2011,4,2.0,1.0,0.0,0.0,0.0
8000000.0,Other,USA,Other,Comedy,35014192.0,R,7.7,Other,286936,Other,en,33.372828000000005,39187783,50/50,100.0,2011,9,2.0,0.0,1.0,0.0,0.0
36000000.0,New Line Cinema,USA,Bobby Farrelly,Comedy,45060734.0,R,5.9,Other,108867,Other,en,27.115890000000004,83160734,Hall Pass,105.0,2011,2,1.0,0.0,0.0,0.0,0.0
80000000.0,Warner Bros.,USA,Other,Comedy,254464305.0,R,6.5,Other,405836,Other,en,58.040149,254455986,The Hangover Part II,102.0,2011,5,1.0,0.0,0.0,0.0,0.0
200000000.0,Walt Disney Pictures,USA,Other,Animation,191452396.0,G,6.2,Other,118510,Other,en,49.98659,559852396,Cars 2,106.0,2011,6,1.0,0.0,0.0,0.0,1.0
135000000.0,Columbia Pictures,USA,Steven Spielberg,Animation,77591831.0,PG,7.4,Other,190131,Other,en,89.938296,371940071,The Adventures of Tintin,107.0,2011,12,2.0,1.0,0.0,0.0,0.0
40000000.0,Other,France,Other,Action,36665854.0,PG-13,6.4,Other,82021,Luc Besson,en,33.785969,60965854,Colombiana,108.0,2011,8,1.0,0.0,0.0,0.0,0.0
49900000.0,Universal Pictures,USA,Other,Adventure,21596445.0,R,5.6,Other,89548,Other,en,21.408222,26121638,Your Highness,102.0,2011,4,1.0,0.0,0.0,0.0,0.0
66000000.0,DreamWorks,USA,Steven Spielberg,Drama,79884879.0,PG-13,7.2,Other,126196,Other,en,29.505574,177584879,War Horse,146.0,2011,12,2.0,1.0,0.0,0.0,0.0
15000000.0,Other,UK,Other,Biography,5702083.0,R,6.5,Other,87453,Other,en,27.133277000000003,27462041,A Dangerous Method,99.0,2012,6,1.0,0.0,0.0,0.0,0.0
45000000.0,Universal Pictures,USA,Other,Action,8305970.0,PG,6.3,Other,96743,Other,en,35.6585,160078586,Johnny English Reborn,101.0,2011,10,1.0,1.0,0.0,0.0,0.0
40000000.0,Other,USA,Other,Action,29121498.0,R,6.6,Other,132616,Other,en,44.094856,51070807,The Mechanic,93.0,2011,1,1.0,0.0,0.0,1.0,0.0
12500000.0,Columbia Pictures,USA,Other,Drama,40962534.0,R,7.1,Other,199479,Other,en,20.317469,75993061,The Ides of March,101.0,2011,10,2.0,0.0,0.0,0.0,0.0
15000000.0,Other,France,Other,Comedy,44671682.0,PG-13,7.9,Other,203869,Other,en,29.943315999999996,133432856,The Artist,100.0,2012,1,2.0,1.0,0.0,0.0,0.0
35000000.0,Other,USA,Clint Eastwood,Biography,37306030.0,R,6.6,Other,109670,Other,en,28.069419,84606030,J. Edgar,137.0,2011,11,1.0,0.0,0.0,0.0,0.0
0.0,Other,USA,Other,Drama,1429260.0,PG-13,6.6,Other,50235,Other,en,12.690224,1406224,The Art of Getting By,83.0,2011,6,1.0,0.0,0.0,0.0,0.0
3500000.0,Other,USA,Other,Drama,5354039.0,R,7.1,Other,100091,Other,en,26.259389000000002,19504039,Margin Call,107.0,2012,9,2.0,0.0,0.0,0.0,0.0
30000000.0,DreamWorks,USA,Other,Comedy,18298649.0,R,6.4,Other,90015,Other,en,18.27083,24922237,Fright Night,106.0,2011,8,1.0,0.0,0.0,0.0,0.0
90000000.0,Other,USA,Other,Animation,143619809.0,G,6.9,Other,179318,Other,en,46.200041999999996,484635760,Rio,96.0,2011,4,1.0,0.0,0.0,0.0,0.0
0.0,Other,Other,Other,Crime,1196752.0,R,7.6,Other,85779,Other,en,20.821846,15699707,Headhunters,98.0,2011,8,2.0,0.0,0.0,0.0,0.0
110000000.0,Columbia Pictures,USA,Other,Animation,142614158.0,PG,5.5,Other,73104,Other,en,36.65422,563749323,The Smurfs,101.5,2011,7,1.0,0.0,0.0,0.0,0.0
250000.0,Other,USA,Other,Drama,3413908.0,PG-13,6.7,Other,51872,Other,en,21.825564,3542353,Like Crazy,88.0,2012,1,1.0,0.0,0.0,1.0,0.0
13000000.0,Other,UK,Other,Action,1024175.0,R,6.6,Other,88312,Other,en,30.952377000000002,3964682,Attack the Block,88.0,2011,5,1.0,0.0,0.0,0.0,0.0
5000000.0,Other,USA,Other,Drama,1729969.0,R,7.4,Other,76573,Other,en,19.807295,3099314,Take Shelter,120.5,2011,11,2.0,0.0,0.0,0.0,0.0
17000000.0,Other,USA,Other,Drama,27865571.0,PG-13,5.6,Other,69091,Other,en,24.054062,43165571,Beastly,86.0,2011,3,1.0,0.0,0.0,0.0,0.0
40000000.0,New Line Cinema,USA,Other,Horror,42587643.0,R,5.9,Other,90753,Other,en,38.555482,157887643,Final Destination 5,92.0,2011,8,1.0,0.0,0.0,0.0,0.0
6400000.0,Other,UK,Other,Biography,14600347.0,R,7.0,Other,75779,Other,en,21.006078,35057696,My Week with Marilyn,99.0,2011,12,2.0,1.0,0.0,0.0,0.0
150000000.0,Other,USA,Other,Animation,165249063.0,PG,7.3,Other,204987,Other,en,51.247321,665692281,Kung Fu Panda 2,90.5,2011,5,2.0,1.0,0.0,0.0,0.0
4000000.0,Other,USA,Kevin Smith,Action,1104682.0,R,6.2,Other,56681,Kevin Smith,en,12.062371,1104682,Red State,88.0,2011,9,1.0,0.0,0.0,0.0,0.0
100000.0,Other,USA,Other,Drama,1316074.0,PG-13,7.0,Other,79484,Other,en,25.402697,1776935,Another Earth,92.0,2011,10,2.0,0.0,0.0,0.0,0.0
57000000.0,Columbia Pictures,USA,Other,Action,51774002.0,PG-13,4.3,Nicolas Cage,95752,Other,en,48.622278,149217355,Ghost Rider: Spirit of Vengeance,95.5,2012,2,0.0,0.0,0.0,0.0,0.0
42000000.0,Warner Bros.,USA,Other,Fantasy,37662162.0,PG-13,5.4,Other,97373,Other,en,45.151657,89162162,Red Riding Hood,100.0,2011,3,1.0,0.0,0.0,0.0,0.0
16000000.0,Other,USA,Other,Drama,37300107.0,PG-13,4.9,Other,31165,Other,en,11.807269,40492759,The Roommate,95.5,2011,2,0.0,1.0,0.0,0.0,0.0
38000000.0,Fox 2000 Pictures,USA,Other,Drama,58709717.0,PG-13,6.9,Other,100996,Other,en,16.801218,114156230,Water for Elephants,110.0,2011,4,1.0,0.0,0.0,0.0,0.0
25000000.0,Twentieth Century Fox Film Corporation,USA,Other,Comedy,30538669.0,R,5.7,Other,63215,Other,en,19.428994,34942188,The Sitter,81.0,2011,12,1.0,0.0,0.0,1.0,0.0
20000000.0,Other,USA,Other,Comedy,14008193.0,R,6.1,Other,64119,Other,en,19.220789,30426096,What's Your Number?,106.0,2011,9,1.0,0.0,0.0,0.0,0.0
25000000.0,Other,USA,Other,Action,10324441.0,R,5.8,Other,28854,Other,en,7.473455,10324441,Straw Dogs,110.0,2011,9,1.0,0.0,0.0,0.0,0.0
23000000.0,Other,USA,Other,Comedy,6923891.0,R,6.3,Other,46276,Other,en,11.766564,6928068,Take Me Home Tonight,98.5,2011,3,1.0,0.0,0.0,0.0,0.0
75000000.0,Universal Pictures,USA,Other,Action,78046570.0,PG-13,6.2,Other,117391,Other,en,36.743324,152930623,Tower Heist,104.0,2011,11,1.0,0.0,0.0,0.0,0.0
50000000.0,Other,USA,Other,Action,10706786.0,R,5.4,Nicolas Cage,86099,Other,en,30.387148,28931401,Drive Angry,104.5,2011,2,1.0,0.0,0.0,0.0,0.0
10000000.0,Other,UK,Other,Comedy,46412041.0,PG-13,7.3,Other,80510,Other,en,21.258991,136836156,The Best Exotic Marigold Hotel,124.0,2012,5,2.0,0.0,0.0,0.0,0.0
55000000.0,Other,USA,Other,Drama,21283440.0,PG-13,6.0,Other,55194,Other,en,19.267479,38502340,Dream House,84.0,2011,9,1.0,1.0,0.0,0.0,0.0
56000000.0,New Line Cinema,USA,Other,Comedy,54544638.0,PG-13,5.7,Other,71632,Other,en,21.219292000000003,142044638,New Year's Eve,115.5,2011,12,1.0,0.0,0.0,0.0,0.0
30000000.0,Universal Pictures,USA,Other,Comedy,35608245.0,PG-13,6.1,Tom Hanks,53965,Other,en,20.355458,36160375,Larry Crowne,98.0,2011,7,1.0,0.0,0.0,0.0,0.0
70000000.0,Other,UK,Other,Action,25124986.0,R,6.5,Other,112093,Other,en,29.501489000000003,57777106,Killer Elite,116.0,2011,9,1.0,0.0,0.0,0.0,0.0
37000000.0,New Line Cinema,USA,Other,Drama,33047633.0,PG-13,6.0,Other,80737,Other,en,11.492474000000001,96047633,The Rite,114.0,2011,1,1.0,0.0,0.0,0.0,0.0
6000000.0,Other,Other,Other,Comedy,5359774.0,R,7.3,Other,69837,Other,en,19.411141,19560274,The Guard,98.0,2011,7,2.0,0.0,0.0,0.0,0.0
40000000.0,Warner Bros.,USA,Other,Adventure,31847881.0,PG-13,6.9,Other,88230,Other,en,31.066874,55247881,Extremely Loud & Incredibly Close,129.0,2012,1,1.0,0.0,0.0,0.0,0.0
19100000.0,Other,Other,Other,Biography,1357042.0,R,7.1,Other,56334,Other,en,10.559414,5728213,The Devil's Double,109.0,2012,8,2.0,0.0,0.0,0.0,0.0
35000000.0,Other,USA,Other,Comedy,39046489.0,PG-13,5.9,Other,51322,Other,en,14.029012,59901913,Something Borrowed,106.0,2011,5,1.0,0.0,0.0,0.0,0.0
0.0,Other,USA,Other,Drama,2981638.0,R,6.9,Other,43121,Other,en,17.806082,3538446,Martha Marcy May Marlene,101.5,2011,12,1.0,0.0,0.0,0.0,0.0
13000000.0,Other,UK,Other,Biography,30017992.0,PG-13,6.4,Other,89368,Other,en,23.3784,114956699,The Iron Lady,105.0,2012,1,1.0,1.0,0.0,0.0,0.0
750000.0,Other,USA,Other,Horror,77501.0,R,5.5,Other,29221,Other,en,14.386807000000001,78396,The Innkeepers,101.5,2012,4,1.0,0.0,0.0,0.0,0.0
70000000.0,Universal Pictures,USA,Ron Howard,Comedy,48475290.0,PG-13,5.3,Other,46072,Other,en,14.780634,67112664,The Dilemma,111.0,2011,1,1.0,0.0,0.0,0.0,0.0
120000000.0,Columbia Pictures,USA,Other,Action,98780042.0,PG-13,5.8,Other,143345,Other,en,31.703608000000003,227817248,The Green Hornet,109.5,2011,1,1.0,1.0,0.0,0.0,0.0
45000000.0,Walt Disney Pictures,USA,Other,Adventure,88631237.0,PG,7.1,Other,78941,Other,en,17.047276,165184237,The Muppets,101.5,2011,11,2.0,0.0,0.0,0.0,0.0
30000000.0,Other,USA,Other,Action,21426805.0,PG-13,4.9,Other,52227,Other,en,23.328823,64626786,The Darkest Hour,89.0,2011,12,0.0,0.0,0.0,0.0,0.0
8000.0,Other,UK,Other,Drama,455459.0,NOT RATED,7.7,Other,22544,Other,en,1.0412540000000001,469947,Weekend,96.5,2011,11,2.0,0.0,0.0,0.0,0.0
5000000.0,Other,USA,Richard Linklater,Biography,9203192.0,PG-13,6.8,Other,50242,Other,en,12.685139999999999,9206470,Bernie,99.5,2012,6,1.0,0.0,0.0,1.0,0.0
30000000.0,Other,USA,Other,Action,538690.0,R,6.8,Other,56889,Other,en,13.268935999999998,2527904,Machine Gun Preacher,129.0,2012,2,1.0,0.0,0.0,0.0,0.0
2000000.0,Other,France,Other,Drama,12555230.0,R,5.3,Other,19671,Other,en,11.666319999999999,13101672,Silent House,85.5,2012,3,1.0,0.0,0.0,0.0,0.0
79000000.0,Columbia Pictures,USA,Other,Comedy,74158157.0,PG,3.4,Adam Sandler,65650,Other,en,22.132417999999998,149673788,Jack and Jill,91.0,2011,11,0.0,0.0,0.0,0.0,0.0
130000000.0,Other,USA,Other,Animation,149260504.0,PG,6.7,Other,123033,Other,en,20.678787,554987477,Puss in Boots,90.0,2011,10,1.0,0.0,0.0,1.0,0.0
12000000.0,Paramount Pictures,USA,Other,Comedy,16311571.0,R,6.3,Other,68484,Other,en,16.183746,22939027,Young Adult,94.0,2011,12,1.0,1.0,0.0,1.0,0.0
7700000.0,Other,UK,Other,Drama,756452.0,R,6.2,Other,28361,Other,en,7.554799000000001,1072602,Coriolanus,123.0,2012,1,1.0,0.0,0.0,0.0,0.0
63000000.0,Universal Pictures,USA,Other,Animation,108085305.0,PG,5.5,Other,26374,Other,en,16.791058,183953723,Hop,97.5,2011,4,1.0,1.0,0.0,0.0,0.0
37000000.0,Other,Canada,Other,Drama,72286779.0,PG,6.9,Other,19277,Other,en,6.638389999999999,95404397,Dolphin Tale,113.0,2011,9,1.0,0.0,0.0,0.0,0.0
80000000.0,Columbia Pictures,USA,Other,Comedy,80360843.0,PG,5.2,Other,48699,Other,en,27.462640000000004,169852759,Zookeeper,101.0,2011,7,1.0,0.0,0.0,0.0,0.0
21000000.0,Other,USA,Other,Drama,970816.0,PG-13,6.7,Other,42885,Other,en,13.847872,970816,The Beaver,91.0,2011,6,1.0,0.0,0.0,0.0,0.0
500000.0,Other,UK,Other,Crime,26297.0,NOT RATED,6.4,Other,29346,Other,en,12.203041,171760,Kill List,95.0,2011,9,1.0,0.0,0.0,0.0,0.0
55000000.0,Twentieth Century Fox Film Corporation,USA,Other,Comedy,68224452.0,PG,6.0,Other,73770,Other,en,32.835777,187361754,Mr. Popper's Penguins,97.0,2011,6,1.0,0.0,0.0,0.0,0.0
30000000.0,Columbia Pictures,UK,Other,Drama,4463292.0,PG-13,6.9,Other,36367,Other,en,16.698316000000002,15395087,Anonymous,130.0,2011,12,1.0,0.0,0.0,1.0,0.0
94000000.0,Other,Other,Other,Drama,9213.0,R,7.6,Other,42063,Other,zh,12.516546,95311434,The Flowers of War,145.5,2011,12,2.0,0.0,0.0,1.0,0.0
